timestamp,exchange,price,size,conditions,id,tape,symbol
2022-05-05 14:23:41.590475740+00:00,Q,25.0,100,['@'],41,C,CCD
2022-05-05 14:23:41.590631+00:00,K,25.0,718,['@'],10,C,CCD
2022-05-05 14:23:41.590766+00:00,K,25.0,12,"['@', 'F', 'I']",11,C,CCD
2022-05-05 14:23:41.591198088+00:00,Q,24.98,200,"['@', 'F']",42,C,CCD
2022-05-05 14:24:40.175585193+00:00,D,24.9989,10,"['@', 'I']",20,C,CCD
2022-05-05 14:27:43.884665234+00:00,D,25.02,7,"['@', 'I']",21,C,CCD
2022-05-05 14:30:39.665561+00:00,K,25.0,199,"['@', 'F']",12,C,CCD
2022-05-05 14:30:47.895038+00:00,Z,24.85,1,"['@', 'I']",3,C,CCD
2022-05-05 14:35:04.237996032+00:00,P,24.95,2,"['@', 'F', 'I']",66,C,CCD
2022-05-05 14:38:13.869519360+00:00,P,24.9,120,"['@', 'F']",67,C,CCD
2022-05-05 14:38:13.869533952+00:00,P,24.9,24,"['@', 'F', 'I']",68,C,CCD
2022-05-05 14:38:13.869779200+00:00,P,24.9,56,"['@', 'F', 'I']",69,C,CCD
2022-05-05 14:38:23.819105554+00:00,D,24.9063,24,"['@', 'I']",22,C,CCD
2022-05-05 14:39:44.702025+00:00,Z,24.88,100,['@'],4,C,CCD
2022-05-05 14:39:44.702132+00:00,Z,24.88,100,"['@', 'F']",5,C,CCD
2022-05-05 14:39:45.715992064+00:00,P,24.88,200,"['@', 'F']",70,C,CCD
2022-05-05 14:41:30.235539014+00:00,D,24.865,100,['@'],3,C,CCD
2022-05-05 14:41:30.249642569+00:00,Q,24.86,105,"['@', 'F']",43,C,CCD
2022-05-05 14:44:05.709823019+00:00,D,24.8705,25,"['@', 'I']",23,C,CCD
2022-05-05 14:44:56.283714269+00:00,Q,24.88,100,['@'],44,C,CCD
2022-05-05 14:46:15.690691837+00:00,D,24.91,10,"['@', 'I']",24,C,CCD
2022-05-05 14:48:41.762000+00:00,D,24.88,100,['@'],26,C,CCD
2022-05-05 14:48:41.763352013+00:00,D,24.8801,100,['@'],25,C,CCD
2022-05-05 14:48:41.769359360+00:00,P,24.88,1,"['@', 'I']",71,C,CCD
2022-05-05 14:48:41.769981379+00:00,D,24.8801,1,"['@', 'I']",27,C,CCD
2022-05-05 14:48:41.771767+00:00,K,24.88,205,"['@', 'F']",13,C,CCD
2022-05-05 14:52:39.114644198+00:00,Q,24.89,100,['@'],45,C,CCD
2022-05-05 14:52:39.114874+00:00,K,24.89,100,['@'],14,C,CCD
2022-05-05 14:55:15.789625+00:00,D,24.918,25,"['@', 'I']",28,C,CCD
2022-05-05 14:55:15.791000+00:00,D,24.8984,25,"['@', 'I']",4,C,CCD
2022-05-05 14:59:06.924765731+00:00,Q,24.87,90,"['@', 'F', 'I']",46,C,CCD
2022-05-05 15:02:34.048000+00:00,D,24.88,12,"['@', 'I']",29,C,CCD
2022-05-05 15:02:34.051000+00:00,D,24.88,1,"['@', 'I']",30,C,CCD
2022-05-05 15:02:51.994420+00:00,Z,24.88,200,"['@', 'F']",6,C,CCD
2022-05-05 15:03:06.821423616+00:00,P,24.88,24,"['@', 'F', 'I']",72,C,CCD
2022-05-05 15:03:06.821802240+00:00,P,24.88,18,"['@', 'F', 'I']",73,C,CCD
2022-05-05 15:03:06.821847040+00:00,P,24.88,158,"['@', 'F']",74,C,CCD
2022-05-05 15:04:05.483230+00:00,K,24.86,100,"['@', 'F']",15,C,CCD
2022-05-05 15:04:05.483262672+00:00,Q,24.87,200,"['@', 'F']",47,C,CCD
2022-05-05 15:04:05.483262672+00:00,Q,24.87,100,"['@', 'F']",48,C,CCD
2022-05-05 15:04:05.484253+00:00,Z,24.82,200,"['@', 'F']",7,C,CCD
2022-05-05 15:04:10.545958839+00:00,Q,24.86,100,"['@', 'F']",49,C,CCD
2022-05-05 15:04:10.545981634+00:00,Q,24.86,100,"['@', 'F']",50,C,CCD
2022-05-05 15:04:15.585626624+00:00,P,24.86,24,"['@', 'F', 'I']",75,C,CCD
2022-05-05 15:04:49.373759232+00:00,P,24.86,100,['@'],76,C,CCD
2022-05-05 15:08:37.846793372+00:00,Q,24.81,200,"['@', 'F']",51,C,CCD
2022-05-05 15:09:08.684000+00:00,D,24.805,1,"['@', 'I']",31,C,CCD
2022-05-05 15:10:18.683691934+00:00,Q,24.805,83,"['@', 'I']",52,C,CCD
2022-05-05 15:10:18.684425908+00:00,D,24.805,917,['@'],32,C,CCD
2022-05-05 15:10:19.998159+00:00,K,24.8,100,"['@', 'F']",16,C,CCD
2022-05-05 15:10:24.723240960+00:00,P,24.77,89,"['@', 'F', 'I']",77,C,CCD
2022-05-05 15:10:24.723250916+00:00,Q,24.8,10,"['@', 'F', 'I']",53,C,CCD
2022-05-05 15:10:24.723250916+00:00,Q,24.78,1,"['@', 'F', 'I']",54,C,CCD
2022-05-05 15:10:26.262684672+00:00,P,24.76,81,"['@', 'F', 'I']",78,C,CCD
2022-05-05 15:10:26.262718+00:00,K,24.77,9,"['@', 'F', 'I']",17,C,CCD
2022-05-05 15:10:26.263000+00:00,D,24.77,3,"['@', 'I']",5,C,CCD
2022-05-05 15:11:08.131841406+00:00,D,24.78,4,"['@', 'I']",33,C,CCD
2022-05-05 15:11:38.388000+00:00,D,24.7689,318,['@'],34,C,CCD
2022-05-05 15:11:40.732112767+00:00,Q,24.76,100,"['@', 'F']",55,C,CCD
2022-05-05 15:12:11.560000+00:00,D,24.8399,2000,['@'],6,C,CCD
2022-05-05 15:12:11.560000+00:00,D,24.8399,2000,['@'],7,C,CCD
2022-05-05 15:14:53.164035845+00:00,Q,24.82,90,"['@', 'I']",56,C,CCD
2022-05-05 15:16:41.335000+00:00,D,24.9,20,"['@', 'I']",8,C,CCD
2022-05-05 15:18:03.478317485+00:00,D,24.96,18,"['@', 'I']",35,C,CCD
2022-05-05 15:23:52.350559+00:00,Z,24.85,280,['@'],8,C,CCD
2022-05-05 15:23:56.960933+00:00,D,24.855,100,['@'],36,C,CCD
2022-05-05 15:24:20.575238+00:00,K,24.85,100,"['@', 'F']",18,C,CCD
2022-05-05 15:24:20.575380626+00:00,Q,24.85,100,"['@', 'F']",57,C,CCD
2022-05-05 15:24:20.575442688+00:00,P,24.85,80,"['@', 'F', 'I']",79,C,CCD
2022-05-05 15:24:20.635556352+00:00,P,24.85,278,"['@', 'F']",80,C,CCD
2022-05-05 15:24:20.891713+00:00,D,24.855,100,['@'],37,C,CCD
2022-05-05 15:24:43.712333824+00:00,P,24.85,142,"['@', 'F']",81,C,CCD
2022-05-05 15:24:43.712831+00:00,Z,24.85,136,"['@', 'F']",9,C,CCD
2022-05-05 15:24:53.765334+00:00,K,24.84,281,"['@', 'F']",19,C,CCD
2022-05-05 15:24:53.787425+00:00,Z,24.84,278,"['@', 'F']",10,C,CCD
2022-05-05 15:24:57.366890+00:00,K,24.84,19,"['@', 'F', 'I']",20,C,CCD
2022-05-05 15:24:57.366890+00:00,K,24.83,81,"['@', 'F', 'I']",21,C,CCD
2022-05-05 15:25:48.297711767+00:00,D,24.83,69,"['@', 'I']",38,C,CCD
2022-05-05 15:25:49.213910453+00:00,Q,24.77,200,"['@', 'F']",58,C,CCD
2022-05-05 15:25:49.214058+00:00,K,24.8,20,"['@', 'I']",22,C,CCD
2022-05-05 15:25:49.290847187+00:00,V,24.79,100,['@'],3,C,CCD
2022-05-05 15:25:49.311669248+00:00,P,24.79,233,"['@', 'F']",82,C,CCD
2022-05-05 15:25:49.316387+00:00,K,24.79,233,"['@', 'F']",23,C,CCD
2022-05-05 15:25:49.316449281+00:00,Q,24.79,168,"['@', 'F']",59,C,CCD
2022-05-05 15:25:49.316462994+00:00,Q,24.79,24,"['@', 'F', 'I']",60,C,CCD
2022-05-05 15:25:49.316473667+00:00,Q,24.79,41,"['@', 'F', 'I']",61,C,CCD
2022-05-05 15:25:49.316571+00:00,Z,24.79,233,"['@', 'F']",11,C,CCD
2022-05-05 15:25:51.696785+00:00,D,24.715,100,['@'],39,C,CCD
2022-05-05 15:25:51.867274354+00:00,Q,24.78,20,"['@', 'I']",62,C,CCD
2022-05-05 15:25:51.868175+00:00,K,24.765,40,"['@', 'I']",24,C,CCD
2022-05-05 15:25:51.868290304+00:00,P,24.75,10,"['@', 'I']",83,C,CCD
2022-05-05 15:25:51.868290304+00:00,P,24.75,10,"['@', 'I']",84,C,CCD
2022-05-05 15:25:51.868290304+00:00,P,24.75,5,"['@', 'I']",85,C,CCD
2022-05-05 15:25:51.868858+00:00,K,24.75,8,"['@', 'I']",25,C,CCD
2022-05-05 15:25:51.868858+00:00,K,24.75,26,"['@', 'I']",26,C,CCD
2022-05-05 15:25:51.869000+00:00,D,24.75,2,"['@', 'I']",9,C,CCD
2022-05-05 15:25:51.871000+00:00,D,24.75,16,"['@', 'I']",40,C,CCD
2022-05-05 15:25:55.741000+00:00,D,24.7162,500,['@'],41,C,CCD
2022-05-05 15:26:02.235740+00:00,K,24.73,10,"['@', 'F', 'I']",27,C,CCD
2022-05-05 15:26:02.236597+00:00,K,24.7,5,"['@', 'F', 'I']",28,C,CCD
2022-05-05 15:26:02.237851+00:00,Z,24.68,85,"['@', 'F', 'I']",12,C,CCD
2022-05-05 15:26:46.694261995+00:00,Q,24.76,72,"['@', 'F', 'I']",63,C,CCD
2022-05-05 15:26:46.694277686+00:00,Q,24.76,24,"['@', 'F', 'I']",64,C,CCD
2022-05-05 15:26:49.738175571+00:00,U,24.76,24,"['@', 'F', 'I']",7,C,CCD
2022-05-05 15:26:49.738177702+00:00,U,24.76,24,"['@', 'F', 'I']",8,C,CCD
2022-05-05 15:27:03.949948+00:00,Z,24.75,200,"['@', 'F']",13,C,CCD
2022-05-05 15:27:59.707556874+00:00,U,24.76,24,"['@', 'F', 'I']",9,C,CCD
2022-05-05 15:28:15.753768722+00:00,Q,24.8,100,['@'],65,C,CCD
2022-05-05 15:28:15.753844330+00:00,Q,24.8,100,['@'],66,C,CCD
2022-05-05 15:28:15.753857690+00:00,Q,24.8,6,"['@', 'I']",67,C,CCD
2022-05-05 15:28:59.365503855+00:00,Q,24.77,24,"['@', 'F', 'I']",68,C,CCD
2022-05-05 15:28:59.365511331+00:00,Q,24.77,46,"['@', 'F', 'I']",69,C,CCD
2022-05-05 15:28:59.365734912+00:00,P,24.77,8,"['@', 'I']",86,C,CCD
2022-05-05 15:28:59.365742848+00:00,P,24.77,74,"['@', 'I']",87,C,CCD
2022-05-05 15:29:41.937739417+00:00,D,24.6673,500,['@'],42,C,CCD
2022-05-05 15:31:05.751970+00:00,Y,24.79,100,['@'],1,C,CCD
2022-05-05 15:31:05.753000+00:00,D,24.7447,100,['@'],43,C,CCD
2022-05-05 15:31:05.763148285+00:00,D,24.8,100,['@'],10,C,CCD
2022-05-05 15:31:05.763340+00:00,K,24.8,40,"['@', 'F', 'I']",29,C,CCD
2022-05-05 15:31:05.763488+00:00,K,24.79,100,"['@', 'F']",30,C,CCD
2022-05-05 15:31:05.763488+00:00,K,24.8,560,"['@', 'F']",31,C,CCD
2022-05-05 15:31:05.763488+00:00,K,24.8,140,"['@', 'F']",32,C,CCD
2022-05-05 15:31:05.764000+00:00,D,24.7447,100,['@'],44,C,CCD
2022-05-05 15:31:05.764000+00:00,D,24.7447,40,"['@', 'I']",45,C,CCD
2022-05-05 15:31:05.872971+00:00,D,24.695,100,['@'],46,C,CCD
2022-05-05 15:31:53.038936+00:00,D,24.715,100,['@'],47,C,CCD
2022-05-05 15:31:58.682268+00:00,K,24.79,100,['@'],33,C,CCD
2022-05-05 15:31:58.682430+00:00,K,24.79,100,['@'],34,C,CCD
2022-05-05 15:31:58.682504942+00:00,Q,24.79,100,['@'],70,C,CCD
2022-05-05 15:31:58.682530203+00:00,Q,24.79,100,['@'],71,C,CCD
2022-05-05 15:31:58.682768384+00:00,P,24.79,100,['@'],88,C,CCD
2022-05-05 15:31:58.682872064+00:00,P,24.79,100,['@'],89,C,CCD
2022-05-05 15:31:58.683234+00:00,Z,24.79,168,"['@', 'F']",14,C,CCD
2022-05-05 15:31:58.684643186+00:00,Q,24.8,100,['@'],72,C,CCD
2022-05-05 15:31:58.684646906+00:00,Q,24.8,100,['@'],73,C,CCD
2022-05-05 15:31:58.684803+00:00,Z,24.79,32,"['@', 'F', 'I']",15,C,CCD
2022-05-05 15:31:58.684823+00:00,K,24.8,17,"['@', 'F', 'I']",35,C,CCD
2022-05-05 15:34:36.824408415+00:00,Q,24.78,72,"['@', 'F', 'I']",74,C,CCD
2022-05-05 15:34:36.824423249+00:00,Q,24.78,24,"['@', 'F', 'I']",75,C,CCD
2022-05-05 15:35:15.117586758+00:00,Q,24.8,100,['@'],76,C,CCD
2022-05-05 15:37:28.313695729+00:00,D,24.8847,30,"['@', 'I']",48,C,CCD
2022-05-05 15:38:20.852617671+00:00,Q,24.87,70,"['@', 'I']",77,C,CCD
